# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:U                     16:U_prime               17:V                     18:V_prime               19:gr.fac. D             20:gr.fac. f          
       7.118362405436e+10       1.491132251025e-19       6.508791557280e-06       1.093653429654e+16       1.416699288922e+04       1.990203937664e-07       1.008457895821e+15       3.757852697088e-06       7.069978799092e+31       8.905456377555e+23       4.811916267097e+24       4.880506695063e+31       1.029217753346e+29       1.196077824193e+32       7.141274191252e-08       1.098736673341e-02       1.066998164984e-48       8.200095724256e-43       1.059109261880e-11       1.999999966627e+00 
       7.068880243725e+10       1.512081167854e-19       6.554353603860e-06       1.078501561399e+16       1.416699288917e+04       2.004135365223e-07       1.001447761487e+15       3.784157665592e-06       6.875435769799e+31       8.721029769687e+23       4.712264395608e+24       4.746210881182e+31       1.000896998047e+29       1.163165617940e+32       7.191334328683e-08       1.098736680856e-02       1.104886019219e-48       8.432220721044e-43       1.073988687650e-11       1.999999966393e+00 
       7.019742049375e+10       1.533324396011e-19       6.600233973586e-06       1.063559612582e+16       1.416699288913e+04       2.018164312774e-07       9.944863569843e+14       3.810646768869e-06       6.686245937640e+31       8.540422525167e+23       4.614676254022e+24       4.615610455251e+31       9.733555386532e+28       1.131159049515e+32       7.241744887421e-08       1.098736688579e-02       1.144119108464e-48       8.670915901472e-43       1.089077154468e-11       1.999999966158e+00 
       6.970945431351e+10       1.554866070277e-19       6.646436304436e-06       1.048824674903e+16       1.416699288908e+04       2.032291462958e-07       9.875733435754e+14       3.837321295865e-06       6.502261999884e+31       8.363555547294e+23       4.519109103743e+24       4.488603732102e+31       9.465719314529e+28       1.100033198685e+32       7.292508320408e-08       1.098736695964e-02       1.184745192888e-48       8.916367216186e-43       1.104377599151e-11       1.999999965921e+00 
       6.922488015239e+10       1.576710383521e-19       6.692960596411e-06       1.034293880355e+16       1.416699288904e+04       2.046517503193e-07       9.807083848774e+14       3.864182544544e-06       6.323340707097e+31       8.190351377410e+23       4.425521091264e+24       4.365091824619e+31       9.205253227966e+28       1.069763830940e+32       7.343627097758e-08       1.098736703225e-02       1.226813728207e-48       9.168765878322e-43       1.119892999776e-11       1.999999965682e+00 
       6.874367443132e+10       1.598861587518e-19       6.739810487488e-06       1.019964400666e+16       1.416699288899e+04       2.060843125710e-07       9.738911468457e+14       3.891231821958e-06       6.149342751605e+31       8.020734160982e+23       4.333871229841e+24       4.244978566739e+31       8.951954328595e+28       1.040327378627e+32       7.395103706880e-08       1.098736710311e-02       1.270375925875e-48       9.428308512431e-43       1.135626376258e-11       1.999999965442e+00 
       6.826581373513e+10       1.621323993776e-19       6.786989615648e-06       1.005833446748e+16       1.416699288894e+04       2.075269027584e-07       9.671212977576e+14       3.918470444308e-06       5.980132659035e+31       7.854629614374e+23       4.244119381539e+24       4.128170438578e+31       8.705625398528e+28       1.011700922597e+32       7.446940652591e-08       1.098736717410e-02       1.315484815406e-48       9.695197307621e-43       1.151580790941e-11       1.999999965200e+00 
       6.779127481140e+10       1.644101974376e-19       6.834497980890e-06       9.918982681525e+15       1.416699288889e+04       2.089795910772e-07       9.603985081964e+14       3.945899737010e-06       5.815578682831e+31       7.691964992323e+23       4.156226239656e+24       4.014576493620e+31       8.466074646672e+28       9.838621743640e+31       7.499140457239e-08       1.098736724245e-02       1.362195308923e-48       9.969640175023e-43       1.167759349190e-11       1.999999964957e+00 
       6.732003456937e+10       1.667199962821e-19       6.882341040182e-06       9.781561525381e+15       1.416699288885e+04       2.104424482141e-07       9.537224510353e+14       3.973521034754e-06       5.655552701679e+31       7.532669056075e+23       4.070153311507e+24       3.904108287902e+31       8.233115559411e+28       9.567894587482e+31       7.551705660842e-08       1.098736731188e-02       1.410564267982e-48       1.025185090973e-42       1.184165199998e-11       1.999999964711e+00 
       6.685207007877e+10       1.690622454902e-19       6.930516974535e-06       9.646044251407e+15       1.416699288880e+04       2.119155453510e-07       9.470928014215e+14       4.001335681577e-06       5.499930119747e+31       7.376672042186e+23       3.985862901569e+24       3.796679811155e+31       8.006566755381e+28       9.304616970010e+31       7.604638821187e-08       1.098736737886e-02       1.460650572782e-48       1.054204935728e-42       1.200801536597e-11       1.999999964464e+00 
       6.638735856874e+10       1.714374009570e-19       6.979031240917e-06       9.512404482534e+15       1.416699288875e+04       2.133989541679e-07       9.405092367603e+14       4.029345030921e-06       5.348589769683e+31       7.223905631974e+23       3.903318094969e+24       3.692207419835e+31       7.786251844248e+28       9.048583903933e+31       7.657942513976e-08       1.098736744688e-02       1.512515193821e-48       1.084046158492e-42       1.217671597083e-11       1.999999964215e+00 
       6.592587742670e+10       1.738459249826e-19       7.027883839328e-06       9.380616207130e+15       1.416699288870e+04       2.148927468464e-07       9.339714366996e+14       4.057550445705e-06       5.201413818267e+31       7.074302921591e+23       3.822482741320e+24       3.590609771999e+31       7.571999289372e+28       8.799596042547e+31       7.711619332933e-08       1.098736751389e-02       1.566221266102e-48       1.114732005765e-42       1.234778665043e-11       1.999999963965e+00 
       6.546760419727e+10       1.762882863617e-19       7.077078407747e-06       9.250653773938e+15       1.416699288865e+04       2.163969960738e-07       9.274790831140e+14       4.085953298387e-06       5.058287674671e+31       6.927798392732e+23       3.743321438885e+24       3.491807763972e+31       7.363642274248e+28       8.557459524528e+31       7.765671889939e-08       1.098736757955e-02       1.621834165973e-48       1.146286381926e-42       1.252126070194e-11       1.999999963713e+00 
       6.501251658116e+10       1.787649604754e-19       7.126618584152e-06       9.122491887083e+15       1.416699288860e+04       2.179117750456e-07       9.210318600895e+14       4.114554971031e-06       4.919099901237e+31       6.784327883933e+23       3.665799519079e+24       3.395724468757e+31       7.161018572624e+28       8.321985822990e+31       7.820102815156e-08       1.098736764351e-02       1.679421590693e-48       1.178733867854e-42       1.269717189033e-11       1.999999963459e+00 
       6.456059243407e+10       1.812764293832e-19       7.176504368545e-06       8.996105601148e+15       1.416699288855e+04       2.194371574703e-07       9.146294539084e+14       4.143356855377e-06       4.783742126712e+31       6.643828562476e+23       3.589883031279e+24       3.302285076140e+31       6.963970422193e+28       8.092991598701e+31       7.874914757158e-08       1.098736770624e-02       1.739053640818e-48       1.212099740067e-42       1.287555445494e-11       1.999999963203e+00 
       6.411180976566e+10       1.838231819173e-19       7.226739398902e-06       8.871470316318e+15       1.416699288850e+04       2.209732175720e-07       9.082715530333e+14       4.172360352908e-06       4.652108961869e+31       6.506238896871e+23       3.515538727963e+24       3.211416834444e+31       6.772344401755e+28       7.870298557331e+31       7.930110383055e-08       1.098736776757e-02       1.800802905523e-48       1.246409990415e-42       1.305644311613e-11       1.999999962945e+00 
       6.366614673844e+10       1.864057137773e-19       7.277327313204e-06       8.748561773593e+15       1.416699288845e+04       2.225200300943e-07       9.019578480928e+14       4.201566874914e-06       4.524097917456e+31       6.371498629908e+23       3.442734050140e+24       3.123048993881e+31       6.585991311769e+28       7.653733310637e+31       7.985692378630e-08       1.098736782754e-02       1.864744550942e-48       1.281691346316e-42       1.323987308205e-11       1.999999962686e+00 
       6.322358166673e+10       1.890245276269e-19       7.328268111451e-06       8.627356050066e+15       1.416699288840e+04       2.240776703043e-07       8.956880318659e+14       4.230977842569e-06       4.399609324392e+31       6.239548752266e+23       3.371437113099e+24       3.037112751472e+31       6.404766058185e+28       7.443127241462e+31       8.041663448472e-08       1.098736788907e-02       1.930956411649e-48       1.317971291575e-42       1.342588005550e-11       1.999999962425e+00 
       6.278409301557e+10       1.916801331918e-19       7.379567250609e-06       8.507829554268e+15       1.416699288835e+04       2.256462139958e-07       8.894617992672e+14       4.260594686990e-06       4.278546256171e+31       6.110331476673e+23       3.301616692443e+24       2.953541197473e+31       6.228527539472e+28       7.238316372448e+31       8.098026316101e-08       1.098736794805e-02       1.999519085384e-48       1.355278087789e-42       1.361450024083e-11       1.999999962162e+00 
       6.234765939973e+10       1.943730473587e-19       7.431222911691e-06       8.389959021572e+15       1.416699288830e+04       2.272257374931e-07       8.832788473321e+14       4.290418849315e-06       4.160814453388e+31       5.983790212595e+23       3.233242210411e+24       2.872269263280e+31       6.057138536759e+28       7.039141238366e+31       8.154783724100e-08       1.098736800773e-02       2.070516031145e-48       1.393640796359e-42       1.380577035108e-11       1.999999961897e+00 
       6.191425958260e+10       1.971037942763e-19       7.483242370654e-06       8.273721509670e+15       1.416699288825e+04       2.288163176548e-07       8.771388752018e+14       4.320451780770e-06       4.046322250356e+31       5.859869541455e+23       3.166283722490e+24       2.793233670768e+31       5.890465606997e+28       6.845446761958e+31       8.211938434253e-08       1.098736806586e-02       2.144033670757e-48       1.433089301120e-42       1.399972761502e-11       1.999999961630e+00 
       6.148387247522e+10       1.998729054568e-19       7.535623808508e-06       8.159094394104e+15       1.416699288819e+04       2.304180318777e-07       8.710415841092e+14       4.350694942739e-06       3.934980503731e+31       5.738515192360e+23       3.100711904299e+24       2.716372883023e+31       5.728378979058e+28       6.657082133190e+31       8.269493227662e-08       1.098736812196e-02       2.220161494053e-48       1.473654331616e-42       1.419640978449e-11       1.999999961362e+00 
       6.105647713523e+10       2.026809198797e-19       7.588374501211e-06       8.046055363862e+15       1.416699288814e+04       2.320309581002e-07       8.649866773639e+14       4.381149806834e-06       3.826702523108e+31       5.619674018334e+23       3.036498038749e+24       2.641627056426e+31       5.570752452698e+28       6.473900691834e+31       8.327450904907e-08       1.098736817763e-02       2.298992167781e-48       1.515367487035e-42       1.439585514168e-11       1.999999961091e+00 
