#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:dU_nlde               22:dV_nlde            
       3.364399499949e+03       5.241813118139e-02      -1.588692346240e+00      -6.148242562963e-05      -3.110180739350e-02      -3.091699793875e-04      -8.576617662418e-04      -6.624457929739e-05      -9.424987685147e+01       5.212460171952e-02       3.996810003718e-01       3.996865211158e-01      -1.625583999890e+00       2.414016873832e-04       1.373570504220e-02      -9.619483956063e+01       5.220464964496e-02      -1.898513365337e+01       1.278379132150e-02       3.656679733009e-02      -7.934595098270e-01       9.186318491700e-06 
       3.382484782997e+03       5.294516112436e-02      -1.588103753216e+00      -1.929190078812e-06      -2.461027766166e-02      -1.474518585548e-04      -8.609275422138e-04      -1.100946733538e-04      -9.519500886544e+01       5.238233940746e-02       3.996431864622e-01       3.996487994992e-01      -1.631041708090e+00       1.974570396441e-04       1.629773708261e-02      -9.714141204786e+01       5.246159131270e-02      -1.921598542570e+01       1.285745002068e-02       3.551830533315e-02      -7.945942983949e-01       9.399473797791e-06 
       3.400417408591e+03       5.347033703229e-02      -1.588784146539e+00       4.419509094777e-05      -1.790036148615e-02       1.206804889357e-05      -8.487294088674e-04      -1.537085672653e-04      -9.613676427652e+01       5.263787300443e-02       3.996059844406e-01       3.996117013917e-01      -1.635320830779e+00       1.470801995960e-04       1.823676383483e-02      -9.808458166405e+01       5.271634728371e-02      -1.944625681159e+01       1.293552219163e-02       3.451332892761e-02      -7.958557337126e-01       9.613287412154e-06 
       3.418204388851e+03       5.399379984704e-02      -1.590387194681e+00       7.639037475237e-05      -1.119133629244e-02       1.666557968123e-04      -8.216375176519e-04      -1.959732054164e-04      -9.707539650715e+01       5.289130341543e-02       3.995693810514e-01       3.995752010836e-01      -1.638312051696e+00       9.220228085468e-05       1.950911769858e-02      -9.902460293918e+01       5.296901764464e-02      -1.967609226336e+01       1.301778490524e-02       3.354939571488e-02      -7.971932569298e-01       9.827649021177e-06 
       3.435853740375e+03       5.451572482075e-02      -1.592570866306e+00       9.473186992384e-05      -4.690742892122e-03       3.137799336094e-04      -7.804899470936e-04      -2.358039764963e-04      -9.801122044013e+01       5.314274580905e-02       3.995333599190e-01       3.995392712839e-01      -1.639953982853e+00       3.480108850910e-05       2.009511955273e-02      -9.996179190277e+01       5.321971674009e-02      -1.990564526745e+01       1.310403677023e-02       3.262414079002e-02      -7.985569217046e-01       1.004250925437e-05 
       3.453373154643e+03       5.503628254272e-02      -1.595009506212e+00       9.981551509635e-05       1.410905858962e-03       4.511351164311e-04      -7.263676764606e-04      -2.721695136539e-04      -9.894454252827e+01       5.339231066921e-02       3.994979043230e-01       3.995038860506e-01      -1.640231514064e+00      -2.316007078409e-05       1.999792380087e-02      -1.008964560903e+02       5.346855428023e-02      -2.013506191667e+01       1.319409139531e-02       3.173537029974e-02      -7.998988153439e-01       1.025786591070e-05 
       3.470769329181e+03       5.555561861252e-02      -1.597404026000e+00       9.269726703738e-05       6.944715587658e-03       5.766677160689e-04      -6.605697275231e-04      -3.041155421405e-04      -9.987562435535e+01       5.364009427022e-02       3.994629985557e-01       3.994690222403e-01      -1.639173444634e+00      -7.978877925086e-05       1.924204192143e-02      -1.018288580566e+02       5.371562584004e-02      -2.036447249048e+01       1.328777246307e-02       3.088108018661e-02      -8.011743171798e-01       1.047375601860e-05 
       3.488051447912e+03       5.607395749950e-02      -1.599490836127e+00       7.482059253120e-05       1.176824832396e-02       6.886244013513e-04      -5.845684967841e-04      -3.307924593001e-04      -1.008048688362e+02       5.388622824802e-02       3.994286210166e-01       3.994346526409e-01      -1.636848656972e+00      -1.333265778435e-04       1.787112782172e-02      -1.027594018416e+02       5.396106228648e-02      -2.059403790526e+01       1.338493174911e-02       3.005927581280e-02      -8.023434445308e-01       1.069029831148e-05 
       3.505234799568e+03       5.659171347090e-02      -1.601048310263e+00       4.792673151969e-05       1.576842731464e-02       7.855785367789e-04      -4.999513915513e-04      -3.514725020740e-04      -1.017330190285e+02       5.413093110774e-02       3.993947374106e-01       3.994007391055e-01      -1.633359976722e+00      -1.821998651516e-04       1.594468096849e-02      -1.036888320433e+02       5.420508114833e-02      -2.082400004338e+01       1.348547281936e-02       2.926781751711e-02      -8.033718310281e-01       1.090773880640e-05 
       3.522337587608e+03       5.710939792456e-02      -1.601899807184e+00       1.397311247223e-05       1.886101991904e-02       8.663983560056e-04      -4.083947142809e-04      -3.655488709704e-04      -1.026609919381e+02       5.437446275892e-02       3.993613075887e-01       3.993672392645e-01      -1.628838421436e+00      -2.250356582487e-04       1.353510441351e-02      -1.046180673699e+02       5.444794129041e-02      -2.105464226548e+01       1.358933713235e-02       2.850459423344e-02      -8.042308862946e-01       1.112641099024e-05 
       3.539363200818e+03       5.762708097608e-02      -1.601915735595e+00      -2.489750952270e-05       2.098866532017e-02       9.301775682826e-04      -3.117369421124e-04      -3.725342430233e-04      -1.035889134207e+02       5.461687207939e-02       3.993283201047e-01       3.993341410712e-01      -1.623443794396e+00      -2.606449863768e-04       1.072803814187e-02      -1.055472342432e+02       5.468969116490e-02      -2.128604972077e+01       1.369639256412e-02       2.776828606666e-02      -8.048973791252e-01       1.134650427817e-05 
       3.556294846989e+03       5.814421698890e-02      -1.601019119654e+00      -6.639978711185e-05       2.212494186893e-02       9.763000370678e-04      -2.120008785239e-04      -3.721005966724e-04      -1.045158056872e+02       5.485792062244e-02       3.992958013264e-01       3.993014720143e-01      -1.617364920519e+00      -2.880681001375e-04       7.622242319319e-03      -1.064753539668e+02       5.493009268167e-02      -2.151802804443e+01       1.380638149383e-02       2.705847706284e-02      -8.053544344904e-01       1.156797824760e-05 
       3.573097964211e+03       5.865970503434e-02      -1.599191093086e+00      -1.081950354164e-04       2.227956339436e-02       1.004549555935e-03      -1.113460400385e-04      -3.641288871622e-04      -1.054396959488e+02       5.509711707246e-02       3.992638093289e-01       3.992692930450e-01      -1.610814982667e+00      -3.066468649271e-04       4.326933478735e-03      -1.074004516089e+02       5.516865552240e-02      -2.175012559050e+01       1.391891688308e-02       2.637542859691e-02      -8.055930132176e-01       1.179057143121e-05 
       3.589715500830e+03       5.917173138388e-02      -1.596474536864e+00      -1.479960027132e-04       2.150164051551e-02       1.015194656182e-03      -1.203069951507e-05      -3.487558769521e-04      -1.063573343980e+02       5.533365017187e-02       3.992324415397e-01       3.992377062329e-01      -1.604025811945e+00      -3.160835798273e-04       9.586485121023e-04      -1.083192737014e+02       5.540457020045e-02      -2.198155686030e+01       1.403343335443e-02       2.572016262354e-02      -8.056130437311e-01       1.201371110900e-05 
       3.606088272332e+03       5.967838637511e-02      -1.592969076341e+00      -1.837511246934e-04       1.987864556268e-02       1.009057203943e-03       8.380157458846e-05      -3.263822572995e-04      -1.072652999709e+02       5.556667857199e-02       3.992017953305e-01       3.992068149053e-01      -1.597228612639e+00      -3.164931111162e-04      -2.368516458734e-03      -1.092283954973e+02       5.563699711973e-02      -2.221147585742e+01       1.414931477698e-02       2.509358096083e-02      -8.054240033461e-01       1.223675689811e-05 
       3.622196781613e+03       6.017896629988e-02      -1.588809600480e+00      -2.138338397816e-04       1.752273380083e-02       9.873895109810e-04       1.744454170033e-04      -2.975693872689e-04      -1.081623332799e+02       5.579592596608e-02       3.991718909708e-01       3.991766454729e-01      -1.590624133280e+00      -3.083482599200e-04      -5.557300275665e-03      -1.101265568172e+02       5.586566020277e-02      -2.243956885586e+01       1.426620341239e-02       2.449494827258e-02      -8.050427293446e-01       1.245956527623e-05 
       3.637989297952e+03       6.067175109540e-02      -1.584168810714e+00      -2.369499825735e-04       1.456916258496e-02       9.518124003976e-04       2.582712877868e-04      -2.630970188756e-04      -1.090453540007e+02       5.602065742418e-02       3.991428069171e-01       3.991472833694e-01      -1.584403052119e+00      -2.924204941826e-04      -8.517062781380e-03      -1.110106743404e+02       5.608982588185e-02      -2.266504650365e+01       1.438349695489e-02       2.392468236326e-02      -8.044926045796e-01       1.268150068131e-05 
       3.653410628377e+03       6.115488791233e-02      -1.579239986674e+00      -2.522622517051e-04       1.116749931164e-02       9.042759041495e-04       3.339584678363e-04      -2.239078193709e-04      -1.099110444514e+02       5.624008894631e-02       3.991146254355e-01       3.991188179378e-01      -1.578725758419e+00      -2.697490357398e-04      -1.117357239356e-02      -1.118774272437e+02       5.630871157345e-02      -2.288704095754e+01       1.450054443625e-02       2.338320521028e-02      -8.038022317450e-01       1.290180341981e-05 
       3.668407203640e+03       6.162655071465e-02      -1.574221049972e+00      -2.594128796916e-04       7.471569591900e-03       8.469513124142e-04       4.005608775177e-04      -1.810490546873e-04      -1.107561355698e+02       5.645345982466e-02       3.990874235932e-01       3.990913329627e-01      -1.573714243406e+00      -2.415617499733e-04      -1.347261192221e-02      -1.127235435253e+02       5.652155786370e-02      -2.310467848433e+01       1.461668673700e-02       2.287077616557e-02      -8.030033668470e-01       1.311965106660e-05 
       3.682977070444e+03       6.208652417608e-02      -1.569283773606e+00      -2.584821266985e-04       3.616956307142e-03       7.818830759404e-04       4.577018562520e-04      -1.354561048173e-04      -1.115802445792e+02       5.666074382407e-02       3.990611840521e-01       3.990648161987e-01      -1.569435666129e+00      -2.090712394519e-04      -1.538694815675e-02      -1.135486410364e+02       5.672833798061e-02      -2.331781558383e+01       1.473165933639e-02       2.238587800208e-02      -8.021257361777e-01       1.333490012020e-05 
       3.697080353586e+03       6.253339269817e-02      -1.564594039208e+00      -2.498779804754e-04      -2.634336206258e-04       7.112309357206e-04       5.051468375856e-04      -8.815974445041e-05      -1.123808383664e+02       5.686137519379e-02       3.990359581402e-01       3.990393239600e-01      -1.565934363846e+00      -1.735659477094e-04      -1.690117803901e-02      -1.143501847153e+02       5.692848695501e-02      -2.352574451464e+01       1.484490538046e-02       2.192831433517e-02      -8.012001076943e-01       1.354679343540e-05 
       3.710687458525e+03       6.296605501098e-02      -1.560288756447e+00      -2.343073786570e-04      -4.055205264504e-03       6.370325335825e-04       5.430035279744e-04      -4.012037343208e-05      -1.131559472656e+02       5.705493450661e-02       3.990117783176e-01       3.990148925867e-01      -1.563217496996e+00      -1.362709026020e-04      -1.801800539623e-02      -1.151262036729e+02       5.712158576853e-02      -2.372789153520e+01       1.495594715015e-02       2.149754972802e-02      -8.002546842984e-01       1.375465792003e-05 
       3.723783603918e+03       6.338387597771e-02      -1.556470391757e+00      -2.126701441234e-04      -7.667094713680e-03       5.610947132210e-04       5.716685997949e-04       7.827575230556e-06      -1.139044368465e+02       5.724121306630e-02       3.989886509546e-01       3.989915311218e-01      -1.561260706066e+00      -9.827449355985e-05      -1.875504998141e-02      -1.158755632510e+02       5.730742563231e-02      -2.392389210100e+01       1.506443202571e-02       2.109261871503e-02      -7.993136057782e-01       1.395799328520e-05 
