#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       3.434796057875e+03       5.388851250221e-02      -1.598302846050e+00       9.687187008233e-05      -4.793455695695e-03       3.030168844243e-04      -7.857270602437e-04      -2.330683458245e-04      -9.816686428920e+01       5.336464552145e-02       4.014806876354e-01       4.014829682895e-01      -1.646865386723e+00       4.401704851929e-05       2.032552584479e-02      -1.001322912610e+02       5.344283050363e-02      -1.631557118596e+01       9.911487386232e-03       3.574745430766e-02 
       3.452644062264e+03       5.441170691180e-02      -1.600794877886e+00       1.030849644162e-04       1.470390923298e-03       4.439115358182e-04      -7.314218715042e-04      -2.704085407553e-04      -9.912167395025e+01       5.362152754239e-02       4.014588450639e-01       4.014613711263e-01      -1.647295882230e+00      -1.512018824612e-05       2.026748059098e-02      -1.010884896494e+02       5.369896147722e-02      -1.649173634921e+01       9.969854034719e-03       3.483269561378e-02 
       3.470358455021e+03       5.493347448525e-02      -1.603261364728e+00       9.655933047551e-05       7.152559277833e-03       5.726145178443e-04      -6.649266257319e-04      -3.032143130159e-04      -1.000738685604e+02       5.387646909697e-02       4.014374144652e-01       4.014401317642e-01      -1.646337063474e+00      -7.295680657737e-05       1.952423178950e-02      -1.020420494312e+02       5.395316826861e-02      -1.666767217454e+01       1.003306456349e-02       3.395184575895e-02 
       3.487946731687e+03       5.545398154387e-02      -1.605421761691e+00       7.881302242789e-05       1.210107965904e-02       6.872553464958e-04      -5.878078292335e-04      -3.305835629314e-04      -1.010237514119e+02       5.412957865693e-02       4.014163802728e-01       4.014192310254e-01      -1.644061581930e+00      -1.276242017372e-04       1.814187777280e-02      -1.029932749491e+02       5.420555860673e-02      -1.684352117070e+01       1.010090368903e-02       3.310315923052e-02 
       3.505417612819e+03       5.597343547554e-02      -1.607040751488e+00       5.169874164332e-05       1.619504878922e-02       7.862975200180e-04      -5.017861343328e-04      -3.517436829238e-04      -1.019717007356e+02       5.438098227850e-02       4.013957246742e-01       4.013986497083e-01      -1.640580430418e+00      -1.774426495904e-04       1.618450076883e-02      -1.039425455415e+02       5.445625778836e-02      -1.701943417879e+01       1.017317662448e-02       3.228492954494e-02 
       3.522783921619e+03       5.649217165609e-02      -1.607933098358e+00       1.730707752090e-05       1.934656150005e-02       8.685574007594e-04      -4.086799417402e-04      -3.660659277827e-04      -1.029183283133e+02       5.463086500068e-02       4.013754244772e-01       4.013783652581e-01      -1.636036064346e+00      -2.209649557098e-04       1.373053844415e-02      -1.048904743671e+02       5.470544996439e-02      -1.719560072959e+01       1.024972318844e-02       3.149536370817e-02 
       3.540061302469e+03       5.701061763238e-02      -1.607965502292e+00      -2.212215687840e-05       2.150011302139e-02       9.331847327293e-04      -3.103704083497e-04      -3.730667997045e-04      -1.038644141018e+02       5.487945238941e-02       4.013554529836e-01       4.013583533668e-01      -1.630595805259e+00      -2.569939353108e-04       1.086942709777e-02      -1.058378429213e+02       5.495335974327e-02      -1.737223815677e+01       1.033041626634e-02       3.073265927584e-02 
       3.557256908437e+03       5.752895317413e-02      -1.607057617970e+00      -6.425212503591e-05       2.263109066094e-02       9.796220350742e-04      -2.088353560161e-04      -3.724105909666e-04      -1.048102858768e+02       5.512684777601e-02       4.013357931619e-01       4.013386009545e-01      -1.624449741584e+00      -2.845782345666e-04       7.700577803552e-03      -1.067849798453e+02       5.520008986951e-02      -1.754947643799e+01       1.041510720929e-02       2.999549304476e-02 
       3.574363685499e+03       5.804693096916e-02      -1.605184693389e+00      -1.067073775257e-04       2.274745823997e-02       1.007638872721e-03      -1.061584201073e-04      -3.639360168245e-04      -1.057554920681e+02       5.537295006963e-02       4.013164436862e-01       4.013191121424e-01      -1.617808586277e+00      -3.030408933923e-04       4.332173778224e-03      -1.077314333755e+02       5.544553922872e-02      -1.772729551440e+01       1.050358407249e-02       2.928319652273e-02 
       3.591361397402e+03       5.856389825526e-02      -1.602379345817e+00      -1.471652586943e-04       2.189199602549e-02       1.017400074996e-03      -4.481875508294e-06      -3.476885572539e-04      -1.066988412863e+02       5.561746856119e-02       4.012974171243e-01       4.012999063238e-01      -1.610897688127e+00      -3.120255769321e-04       8.779770504063e-04      -1.086760109907e+02       5.568941757636e-02      -1.790552989739e+01       1.059556004671e-02       2.859562835589e-02 
       3.608199443641e+03       5.907826205597e-02      -1.598734806067e+00      -1.834283119677e-04       2.014492098931e-02       1.009534302680e-03       9.395756121562e-05      -3.239738055004e-04      -1.076374265713e+02       5.585967582991e-02       4.012787583772e-01       4.012810366208e-01      -1.603955962658e+00      -3.115370150123e-04      -2.543417968180e-03      -1.096158024764e+02       5.593099904704e-02      -1.808367961175e+01       1.069056013862e-02       2.793376820628e-02 
       3.624798991030e+03       5.958753490605e-02      -1.594403345780e+00      -2.135770203449e-04       1.762556463099e-02       9.852448680662e-04       1.869463311349e-04      -2.934042042948e-04      -1.085667089545e+02       5.609843852547e-02       4.012605410507e-01       4.012625860226e-01      -1.597223763803e+00      -3.020044643258e-04      -5.814915011103e-03      -1.105462637276e+02       5.616915278895e-02      -1.826091761787e+01       1.078790228194e-02       2.729948052915e-02 
       3.641139711345e+03       6.009099535644e-02      -1.589561330657e+00      -2.362324207229e-04       1.447124580977e-02       9.461224669208e-04       2.728704245889e-04      -2.567117731523e-04      -1.094853721630e+02       5.633346497603e-02       4.012427726171e-01       4.012445707826e-01      -1.590895164947e+00      -2.841940020694e-04      -8.844034351551e-03      -1.114660776124e+02       5.640358739174e-02      -1.843701370646e+01       1.088720811594e-02       2.669221151270e-02 
       3.657181107302e+03       6.058728767581e-02      -1.584411830147e+00      -2.504316768472e-04       1.083595070387e-02       8.940835362707e-04       3.503060560331e-04      -2.148126114212e-04      -1.103909426669e+02       5.656417348015e-02       4.012254821329e-01       4.012270286427e-01      -1.585142013329e+00      -2.591412564562e-04      -1.155072576961e-02      -1.123727683661e+02       5.663372211563e-02      -1.861150335157e+01       1.098796604893e-02       2.611211558804e-02 
       3.672866365840e+03       6.107452967830e-02      -1.579171944787e+00      -2.556918883773e-04       6.884088538436e-03       8.313501424559e-04       4.181115220325e-04      -1.687882082301e-04      -1.112799865082e+02       5.678974779646e-02       4.012087154699e-01       4.012100136943e-01      -1.580104336885e+00      -2.281199302711e-04      -1.387196386740e-02      -1.132628987403e+02       5.685874220469e-02      -1.878372000313e+01       1.108953869070e-02       2.555983323848e-02 
       3.688140952096e+03       6.155088487550e-02      -1.574052451890e+00      -2.520341397890e-04       2.777851752755e-03       7.603101529288e-04       4.755591913862e-04      -1.197957115178e-04      -1.121491533210e+02       5.700940458333e-02       4.011925152784e-01       4.011935757138e-01      -1.575878224823e+00      -1.925438181872e-04      -1.576724259320e-02      -1.141331153330e+02       5.707786565285e-02      -1.895299385600e+01       1.119127669906e-02       2.503580380461e-02 
       3.702985838534e+03       6.201560772825e-02      -1.569233363787e+00      -2.398976459710e-04      -1.341067475010e-03       6.832175243835e-04       5.224299922782e-04      -6.889212017306e-05      -1.129970834673e+02       5.722287119750e-02       4.011768865177e-01       4.011777249520e-01      -1.572508130006e+00      -1.537839733747e-04      -1.722142176986e-02      -1.149820579657e+02       5.729081987453e-02      -1.911902685201e+01       1.129275519598e-02       2.453919859217e-02 
       3.717373426042e+03       6.246767818783e-02      -1.564870072523e+00      -2.200450226143e-04      -5.346022079421e-03       6.022763139437e-04       5.587876319359e-04      -1.711816074109e-05      -1.138219165365e+02       5.742975176128e-02       4.011618438630e-01       4.011624801773e-01      -1.570004396291e+00      -1.131830239895e-04      -1.823616495761e-02      -1.158078651131e+02       5.749720934237e-02      -1.928141188266e+01       1.139349434574e-02       2.406950122200e-02 
       3.731268817759e+03       6.290583787742e-02      -1.561086621208e+00      -1.935066391499e-04      -9.129112612435e-03       5.195896943926e-04       5.849730747286e-04       3.453064506514e-05      -1.146213573898e+02       5.762954550489e-02       4.011474101066e-01       4.011478670466e-01      -1.568345007962e+00      -7.200854596592e-05      -1.882884017470e-02      -1.166082400502e+02       5.769653387292e-02      -1.943964394841e+01       1.149296271425e-02       2.362643789737e-02 
       3.744652318403e+03       6.332930034091e-02      -1.557966264907e+00      -1.614580833542e-04      -1.260945590127e-02       4.369745360003e-04       6.016075868521e-04       8.521364533444e-05      -1.153939720348e+02       5.782197026857e-02       4.011335927869e-01       4.011338945163e-01      -1.567477876460e+00      -3.134459643269e-05      -1.903080486937e-02      -1.173817482361e+02       5.788851137126e-02      -1.959337722407e+01       1.159073938678e-02       2.320926414912e-02 
       3.757518300638e+03       6.373772412405e-02      -1.555554245787e+00      -1.251105092746e-04      -1.573238387752e-02       3.559186040793e-04       6.094983364954e-04       1.342625780584e-04      -1.161391384473e+02       5.800694615106e-02       4.011203857982e-01       4.011205566965e-01      -1.567330697828e+00       7.936587378275e-06      -1.888237147550e-02      -1.181277680222e+02       5.807306154544e-02      -1.974242060256e+01       1.168651754771e-02       2.281685672972e-02 
       3.769872933170e+03       6.413114799051e-02      -1.553863642248e+00      -8.562717855985e-05      -1.846633909777e-02       2.775789018051e-04       6.095510654888e-04       1.811783893133e-04      -1.168569283159e+02       5.818456280342e-02       4.011077720196e-01       4.011078357694e-01      -1.567820110124e+00       4.517500044736e-05      -1.842826204213e-02      -1.188463722171e+02       5.825027329746e-02      -1.988671887911e+01       1.178009644684e-02       2.244782494279e-02 
       3.781731434200e+03       6.450990882497e-02      -1.552882494223e+00      -4.406927671275e-05      -2.079861847720e-02       2.028087216852e-04       6.026993389629e-04       2.256141951520e-04      -1.175479572136e+02       5.835503991230e-02       4.010957262800e-01       4.010957052391e-01      -1.568859130630e+00       7.990416226816e-05      -1.771401339324e-02      -1.195381780560e+02       5.842036531177e-02      -2.002632658523e+01       1.187136634193e-02       2.210061958894e-02 
       3.793115331886e+03       6.487455758034e-02      -1.552580841338e+00      -1.367780296321e-06      -2.273089561065e-02       1.322005258093e-04       5.898535189077e-04       2.673511240528e-04      -1.182132312154e+02       5.851868779694e-02       4.010842181949e-01       4.010841330136e-01      -1.570362531311e+00       1.118221882540e-04      -1.678345708449e-02      -1.202041936267e+02       5.858364674997e-02      -2.016137994081e+01       1.196029040240e-02       2.177362684823e-02 
       3.804049919097e+03       6.522577955409e-02      -1.552916851308e+00       4.168442753570e-05      -2.427511176139e-02       6.613482263815e-05       5.718684551382e-04       3.062719542121e-04      -1.188540014281e+02       5.867587081028e-02       4.010732147157e-01       4.010730841456e-01      -1.572250257762e+00       1.407594578900e-04      -1.567718759552e-02      -1.208456722278e+02       5.874048073759e-02      -2.029206928648e+01       1.204688565149e-02       2.146524472548e-02 
