# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       7.394299052351e+05       1.379818739740e-09       6.258763471214e-01       1.182777427691e+06       1.418545038625e+04       1.918428116247e-02       1.048916042027e+10       3.612675661321e-01       8.231673304058e+11       1.000878602276e+09       5.353013648128e+09       1.894146997711e+11       3.511370374088e-08       3.800265210281e+11       1.398962443455e+12       9.784116605797e-02       1.996817801936e+00 
       7.342898285806e+05       1.399189125600e-09       6.302525012616e-01       1.166409215969e+06       1.418544601010e+04       1.931856623828e-02       1.041624290454e+10       3.637929846528e-01       8.005162417090e+11       9.801508501571e+08       5.242155108706e+09       1.842025770706e+11       3.511370374088e-08       3.695693343578e+11       1.360510459096e+12       9.921353752951e-02       1.996795607893e+00 
       7.291854823511e+05       1.418831335940e-09       6.346592186728e-01       1.150267647061e+06       1.418544160338e+04       1.945379124095e-02       1.034383226336e+10       3.663360326801e-01       7.784884416358e+11       9.598523594865e+08       5.133592394557e+09       1.791338760313e+11       3.511370374088e-08       3.593998974542e+11       1.323115659875e+12       1.006051430503e-01       1.996773259630e+00 
       7.241166181722e+05       1.438749183082e-09       6.390967123189e-01       1.134349581869e+06       1.418543716588e+04       1.958996274900e-02       1.027192497329e+10       3.688968329428e-01       7.570667792160e+11       9.399742404882e+08       5.027277960364e+09       1.742046501340e+11       3.511370374088e-08       3.495102923358e+11       1.286748973887e+12       1.020162518614e-01       1.996750756084e+00 
       7.190829893959e+05       1.458946532766e-09       6.435651966458e-01       1.118651924777e+06       1.418543269740e+04       1.972708738699e-02       1.020051753535e+10       3.714755090188e-01       7.362345754206e+11       9.205077874886e+08       4.923165245445e+09       1.694110614550e+11       3.511370374088e-08       3.398928188996e+11       1.251382128808e+12       1.034471369656e-01       1.996728096183e+00 
       7.140843510892e+05       1.479427304903e-09       6.480648875804e-01       1.103171623052e+06       1.418542819771e+04       1.986517182585e-02       1.012960647491e+10       3.740721853419e-01       7.159756101751e+11       9.014444751038e+08       4.821208653364e+09       1.647493776786e+11       3.511370374088e-08       3.305399889251e+11       1.216987629907e+12       1.048980751804e-01       1.996705278850e+00 
       7.091204600213e+05       1.500195474330e-09       6.525960025538e-01       1.087905666247e+06       1.418542366659e+04       2.000422278317e-02       1.005918834148e+10       3.766869872069e-01       6.962741097310e+11       8.827759545060e+08       4.721363531964e+09       1.602159691906e+11       3.511370374088e-08       3.214445202442e+11       1.183538738652e+12       1.063693471907e-01       1.996682302998e+00 
       7.041910746523e+05       1.521255071581e-09       6.571587604958e-01       1.072851085618e+06       1.418541910384e+04       2.014424702357e-02       9.989259708543e+09       3.793200407760e-01       6.771147343836e+11       8.644940497665e+08       4.623586153808e+09       1.558073062523e+11       3.511370374088e-08       3.125993310714e+11       1.151009451911e+12       1.078612376026e-01       1.996659167536e+00 
       6.992959551214e+05       1.542610183663e-09       6.617533818644e-01       1.058004953543e+06       1.418541450922e+04       2.028525135899e-02       9.919817173428e+09       3.819714730842e-01       6.584825665290e+11       8.465907542761e+08       4.527833697027e+09       1.515199562525e+11       3.511370374088e-08       3.039975344895e+11       1.119374481722e+12       1.093740349986e-01       1.996635871362e+00 
       6.944348632350e+05       1.564264954851e-09       6.663800886381e-01       1.043364382958e+06       1.418540988251e+04       2.042724264906e-02       9.850857357102e+09       3.846414120459e-01       6.403630990493e+11       8.290582272377e+08       4.434064226575e+09       1.473505810348e+11       3.511370374088e-08       2.956324330881e+11       1.088609235626e+12       1.109080319924e-01       1.996612413370e+00 
       6.896075624555e+05       1.586223587484e-09       6.710391043398e-01       1.028926526789e+06       1.418540522349e+04       2.057022780138e-02       9.782376904021e+09       3.873299864605e-01       6.227422240170e+11       8.118887902329e+08       4.342236675852e+09       1.432959342983e+11       3.511370374088e-08       2.874975137483e+11       1.058689797530e+12       1.124635252853e-01       1.996588792443e+00 
       6.848138178893e+05       1.608490342781e-09       6.757306540385e-01       1.014688577400e+06       1.418540053194e+04       2.071421377193e-02       9.714372481969e+09       3.900373260185e-01       6.056062217105e+11       7.950749238589e+08       4.252310828729e+09       1.393528590701e+11       3.511370374088e-08       2.795864425720e+11       1.029592909105e+12       1.140408157233e-01       1.996565007460e+00 
       6.800533962758e+05       1.631069541664e-09       6.804549643657e-01       1.000647766048e+06       1.418539580763e+04       2.085920756533e-02       9.646840781892e+09       3.927635613078e-01       5.889417499322e+11       7.786092644358e+08       4.164247301926e+09       1.355182852476e+11       3.511370374088e-08       2.718930599501e+11       1.001295951696e+12       1.156402083545e-01       1.996541057290e+00 
       6.753260659758e+05       1.653965565594e-09       6.852122635228e-01       9.868013623434e+05       1.418539105033e+04       2.100521623524e-02       9.579778517741e+09       3.955088238194e-01       5.727358336201e+11       7.624846007813e+08       4.078007527774e+09       1.317892272074e+11       3.511370374088e-08       2.644113757667e+11       9.737769287228e+11       1.172620124878e-01       1.996516940794e+00 
       6.706315969603e+05       1.677182857416e-09       6.900027812935e-01       9.731466737191e+05       1.418538625982e+04       2.115224688468e-02       9.513182426305e+09       3.982732459542e-01       5.569758547454e+11       7.466938710528e+08       3.993553737316e+09       1.281627814815e+11       3.511370374088e-08       2.571355647353e+11       9.470144485706e+11       1.189065417522e-01       1.996492656827e+00 
       6.659697607994e+05       1.700725922220e-09       6.948267490516e-01       9.596810449052e+05       1.418538143585e+04       2.130030666635e-02       9.447049267061e+09       4.010569610285e-01       5.416495424878e+11       7.312301596543e+08       3.910848943769e+09       1.246361244962e+11       3.511370374088e-08       2.500599618630e+11       9.209877079504e+11       1.205741141570e-01       1.996468204235e+00 
       6.613403306509e+05       1.724599328211e-09       6.996843997804e-01       9.464018574134e+05       1.418537657820e+04       2.144940278303e-02       9.381375822009e+09       4.038601032810e-01       5.267449636819e+11       7.160866942083e+08       3.829856926328e+09       1.212065103735e+11       3.511370374088e-08       2.431790580397e+11       8.956764757156e+11       1.222650521527e-01       1.996443581858e+00 
       6.567430812497e+05       1.748807707591e-09       7.045759680695e-01       9.333065290274e+05       1.418537168663e+04       2.159954248790e-02       9.316158895520e+09       4.066828078785e-01       5.122505135257e+11       7.012568425893e+08       3.750542214298e+09       1.178712687936e+11       3.511370374088e-08       2.364874957490e+11       8.710610771252e+11       1.239796826932e-01       1.996418788525e+00 
       6.521777888964e+05       1.773355757455e-09       7.095016901403e-01       9.203925133000e+05       1.418536676091e+04       2.175073308488e-02       9.251395314179e+09       4.095252109224e-01       4.981549065450e+11       6.867341100196e+08       3.672870071565e+09       1.146278029156e+11       3.511370374088e-08       2.299800648965e+11       8.471223785386e+11       1.257183372978e-01       1.996393823060e+00 
       6.476442314467e+05       1.798248240700e-09       7.144618038474e-01       9.076572990579e+05       1.418536180079e+04       2.190298192902e-02       9.187081926630e+09       4.123874494554e-01       4.844471678068e+11       6.725121362245e+08       3.596806481381e+09       1.114735873554e+11       3.511370374088e-08       2.236516987534e+11       8.238417725331e+11       1.274813521154e-01       1.996368684278e+00 
       6.431421883005e+05       1.823489986945e-09       7.194565486971e-01       8.950984099131e+05       1.418535680605e+04       2.205629642682e-02       9.123215603422e+09       4.152696614675e-01       4.711166243738e+11       6.585846926474e+08       3.522318131463e+09       1.084061662197e+11       3.511370374088e-08       2.174974700114e+11       8.012011634289e+11       1.292690679887e-01       1.996343370985e+00 
       6.386714403912e+05       1.849085893461e-09       7.244861658528e-01       8.827134037806e+05       1.418535177643e+04       2.221068403663e-02       9.059793236861e+09       4.181719859026e-01       4.581528969949e+11       6.449456797215e+08       3.449372399409e+09       1.054231511936e+11       3.511370374088e-08       2.115125869464e+11       7.791829532140e+11       1.310818305194e-01       1.996317881981e+00 
       6.342317701748e+05       1.875040926123e-09       7.295508981479e-01       8.704998724038e+05       1.418534671170e+04       2.236615226897e-02       8.996811740851e+09       4.210945626652e-01       4.455458920233e+11       6.315891241987e+08       3.377937338411e+09       1.025222196814e+11       3.511370374088e-08       2.056923896877e+11       7.577700278550e+11       1.329199901350e-01       1.996292216055e+00 
       6.298229616199e+05       1.901360120366e-09       7.346509900963e-01       8.584554408851e+05       1.418534161161e+04       2.252270868692e-02       8.934268050754e+09       4.240375326266e-01       4.332857935583e+11       6.185091765335e+08       3.307981663258e+09       9.970111299770e+10       3.511370374088e-08       2.000323465895e+11       7.369457439853e+11       1.347839021550e-01       1.996266371991e+00 
       6.254448001964e+05       1.928048582157e-09       7.397866879110e-01       8.465777672246e+05       1.418533647591e+04       2.268036090650e-02       8.872159123230e+09       4.270010376320e-01       4.213630558018e+11       6.057001083215e+08       3.239474736641e+09       9.695763460935e+10       3.511370374088e-08       1.945280507029e+11       7.166939159590e+11       1.366739268600e-01       1.996240348563e+00 
       6.210970728658e+05       1.955111488985e-09       7.449582395056e-01       8.348645418637e+05       1.418533130436e+04       2.283911659701e-02       8.810481936099e+09       4.299852205065e-01       4.097683956265e+11       5.931563097903e+08       3.172386555732e+09       9.428964842480e+10       3.511370374088e-08       1.891752163445e+11       6.969988032613e+11       1.385904295601e-01       1.996214144537e+00 
       6.167795680702e+05       1.982554090858e-09       7.501658945093e-01       8.233134872361e+05       1.418532609670e+04       2.299898348141e-02       8.749233488186e+09       4.329902250623e-01       3.984927853478e+11       5.808722873426e+08       3.106687739046e+09       9.169507713112e+10       3.511370374088e-08       1.839696757595e+11       6.778450982648e+11       1.405337806652e-01       1.996187758670e+00 
