# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:lum. dist.gw           9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)rho_ncdm[0]        14:(.)rho_ur             15:(.)rho_crit           16:U                     17:U_prime               18:V                     19:V_prime               20:gr.fac. D             21:gr.fac. f          
       3.080129037695e+11       7.964133589103e-21       1.504220563220e-06       2.047657629281e+17       1.416938464172e+04       4.600256829589e-08       4.364353308136e+15       4.364353308136e+15       8.684622407324e-07       2.478411277686e+34       7.221275028990e+25       3.891880328546e+26       1.710882476114e+34       3.607966812312e+31       4.192901766753e+34       1.640496818357e-08       1.097334946666e-02       6.985553929209e-52       2.326293245528e-45       5.656699970566e-13       1.999999992297e+00 
       3.058718011613e+11       8.076021701691e-21       1.514750692877e-06       2.019288643211e+17       1.416938464171e+04       4.632458627393e-08       4.334015201720e+15       4.334015201720e+15       8.745414763975e-07       2.410213387499e+34       7.071726796812e+25       3.811281844117e+26       1.663804504722e+34       3.508687194486e+31       4.077526624601e+34       1.652051256878e-08       1.097335090689e-02       7.233961836659e-52       2.392239945225e-45       5.736170948145e-13       1.999999992243e+00 
       3.037455820866e+11       8.189481730369e-21       1.525353582110e-06       1.991312691289e+17       1.416938464170e+04       4.664885837782e-08       4.303887985815e+15       4.303887985815e+15       8.806632667119e-07       2.343892083441e+34       6.925275617947e+25       3.732352505485e+26       1.618021967366e+34       3.412139431754e+31       3.965326234488e+34       1.663686577988e-08       1.097335233073e-02       7.491199814237e-52       2.460055243618e-45       5.816758413481e-13       1.999999992189e+00 
       3.016341430850e+11       8.304535758985e-21       1.536031049909e-06       1.963724328278e+17       1.416938464168e+04       4.697540038644e-08       4.273970194450e+15       4.273970194450e+15       8.868279095583e-07       2.279395727911e+34       6.781857354296e+25       3.655057745652e+26       1.573499217875e+34       3.318248352270e+31       3.856213237471e+34       1.675403347854e-08       1.097335373261e-02       7.757581645910e-52       2.529792068692e-45       5.898478052111e-13       1.999999992134e+00 
       2.995373814150e+11       8.421206181644e-21       1.546783096273e-06       1.936518184382e+17       1.416938464167e+04       4.730422818911e-08       4.244260371844e+15       4.244260371844e+15       8.930357049043e-07       2.216674104206e+34       6.641409196022e+25       3.579363713480e+26       1.530201590950e+34       3.226940852672e+31       3.750102678443e+34       1.687202136603e-08       1.097335511275e-02       8.033432263518e-52       2.601504847221e-45       5.981345769938e-13       1.999999992079e+00 
       2.974551950496e+11       8.539515707067e-21       1.557611540193e-06       1.909688964200e+17       1.416938464166e+04       4.763535778641e-08       4.214757072333e+15       4.214757072333e+15       8.992869548174e-07       2.155678377427e+34       6.503869634041e+25       3.505237258868e+26       1.488095375164e+34       3.138145841169e+31       3.646911939989e+34       1.699083518359e-08       1.097335647677e-02       8.319088142751e-52       2.675249547200e-45       6.065377696325e-13       1.999999992024e+00 
       2.953874826709e+11       8.659487363008e-21       1.568514562678e-06       1.883231445695e+17       1.416938464165e+04       4.796880529088e-08       4.185458860307e+15       4.185458860307e+15       9.055819634796e-07       2.096361056454e+34       6.369178433085e+25       3.432645918236e+26       1.447147786724e+34       3.051794182187e+31       3.546560678056e+34       1.711048071266e-08       1.097335782349e-02       8.614897713191e-52       2.751083721479e-45       6.150590187239e-13       1.999999991968e+00 
       2.933341436652e+11       8.781144500738e-21       1.579493982717e-06       1.857140479179e+17       1.416938464164e+04       4.830458692789e-08       4.156364310133e+15       4.156364310133e+15       9.119210372021e-07       2.038675956968e+34       6.237276605324e+25       3.361557900303e+26       1.407326943940e+34       2.967818642541e+31       3.448970759404e+34       1.723096377510e-08       1.097335915080e-02       8.921221782909e-52       2.829066552631e-45       6.236999828430e-13       1.999999991911e+00 
       2.912950781183e+11       8.904510799591e-21       1.590549800312e-06       1.831410986307e+17       1.416938464163e+04       4.864271903635e-08       4.127472006086e+15       4.127472006086e+15       9.183044844404e-07       1.982578165495e+34       6.108106384527e+25       3.291942072165e+26       1.368601842403e+34       2.886153839083e+31       3.354066200764e+34       1.735229023355e-08       1.097336045884e-02       9.238433978154e-52       2.909258899097e-45       6.324623438664e-13       1.999999991855e+00 
       2.892701868106e+11       9.029610271572e-21       1.601683834451e-06       1.806037959093e+17       1.416938464162e+04       4.898321806957e-08       4.098780542286e+15       4.098780542286e+15       9.247326158090e-07       1.928024004435e+34       5.981611200769e+25       3.223767945665e+26       1.330942330844e+34       2.806736187803e+31       3.261773109686e+34       1.747446599166e-08       1.097336175083e-02       9.566921198641e-52       2.991723342628e-45       6.413478072990e-13       1.999999991798e+00 
       2.872593712121e+11       9.156467266030e-21       1.612896085135e-06       1.781016458935e+17       1.416938464161e+04       4.932610059603e-08       4.070288522624e+15       4.070288522624e+15       9.312057440969e-07       1.874970998052e+34       5.857735655653e+25       3.157005664033e+26       1.294319087664e+34       2.729503854315e+31       3.172019626999e+34       1.759749699442e-08       1.097336301969e-02       9.907084089026e-52       3.076524237075e-45       6.503581026066e-13       1.999999991740e+00 
       2.852625334777e+11       9.285106474397e-21       1.624186552363e-06       1.756341615650e+17       1.416938464160e+04       4.967138330017e-08       4.041994560695e+15       4.041994560695e+15       9.377241842825e-07       1.823377839411e+34       5.736425498050e+25       3.091625988818e+26       1.258703598095e+34       2.654396705716e+31       3.084735870864e+34       1.772138922843e-08       1.097336427537e-02       1.025933752711e-51       3.163727758561e-45       6.594949835521e-13       1.999999991683e+00 
       2.832795764425e+11       9.415552934998e-21       1.635555236135e-06       1.732008626529e+17       1.416938464158e+04       5.001908298324e-08       4.013897279733e+15       4.013897279733e+15       9.442882535491e-07       1.773204358205e+34       5.617627600337e+25       3.027600287079e+26       1.224068132007e+34       2.581356263769e+31       2.999853882369e+34       1.784614872231e-08       1.097336551797e-02       1.062411112938e-51       3.253401957068e-45       6.687602285373e-13       1.999999991624e+00 
       2.813104036172e+11       9.547832037918e-21       1.647003955441e-06       1.708012755400e+17       1.416938464157e+04       5.036921656409e-08       3.985995312542e+15       3.985995312542e+15       9.508982713002e-07       1.724411489487e+34       5.501289935133e+25       2.964900518845e+26       1.190385722312e+34       2.510325659367e+31       2.917307572609e+34       1.797178154671e-08       1.097336673747e-02       1.100184977455e-51       3.345616809493e-45       6.781556409485e-13       1.999999991566e+00 
       2.793549191828e+11       9.681969529949e-21       1.658532710280e-06       1.684349331710e+17       1.416938464156e+04       5.072180108000e-08       3.958287301428e+15       3.958287301428e+15       9.575545591753e-07       1.676961243253e+34       5.387361552515e+25       2.903499224836e+26       1.157630143970e+34       2.441249588260e+31       2.837032671233e+34       1.809829381483e-08       1.097336793948e-02       1.139301414558e-51       3.440444274197e-45       6.876830495078e-13       1.999999991507e+00 
       2.774130279869e+11       9.817991519600e-21       1.670143319643e-06       1.661013749613e+17       1.416938464155e+04       5.107685368753e-08       3.930771898137e+15       3.930771898137e+15       9.642574410651e-07       1.630816674857e+34       5.275792557698e+25       2.843369514437e+26       1.125775893569e+34       2.374074267990e+31       2.758966676403e+34       1.822569168272e-08       1.097336913017e-02       1.179808129110e-51       3.537958347101e-45       6.973443086290e-13       1.999999991447e+00 
       2.754846355381e+11       9.955924482178e-21       1.681833964540e-06       1.638001467073e+17       1.416938464154e+04       5.143439166331e-08       3.903447763787e+15       3.903447763787e+15       9.710072431278e-07       1.585941856255e+34       5.166534089190e+25       2.784485053922e+26       1.094798169469e+34       2.308747396020e+31       2.683048806132e+34       1.835398134948e-08       1.097337029702e-02       1.221754520665e-51       3.638235119373e-45       7.071412987788e-13       1.999999991387e+00 
       2.735696480020e+11       1.009579526494e-20       1.693606463959e-06       1.615308004981e+17       1.416938464153e+04       5.179443240491e-08       3.876313568801e+15       3.876313568801e+15       9.778042938046e-07       1.542301848025e+34       5.059538297391e+25       2.726820054920e+26       1.064672852493e+34       2.245218109013e+31       2.609219950955e+34       1.848316905759e-08       1.097337145651e-02       1.265191743660e-51       3.741352836746e-45       7.170759268424e-13       1.999999991327e+00 
       2.716679721966e+11       1.023763109233e-20       1.705462636892e-06       1.592928946284e+17       1.416938464151e+04       5.215699343171e-08       3.849367992848e+15       3.849367992848e+15       9.846489238358e-07       1.499862672165e+34       4.954758323637e+25       2.670349263122e+26       1.035376487143e+34       2.183436943222e+31       2.537422627909e+34       1.861326109330e-08       1.097337259848e-02       1.310172769748e-51       3.847391960513e-45       7.271501264947e-13       1.999999991266e+00 
       2.697795155874e+11       1.038145957124e-20       1.717400664347e-06       1.570859935124e+17       1.416938464150e+04       5.252209238570e-08       3.822609724771e+15       3.822609724771e+15       9.915414662769e-07       1.458591285639e+34       4.852148279678e+25       2.615047947219e+26       1.006886263342e+34       2.123355795987e+31       2.467600935779e+34       1.874426378675e-08       1.097337372188e-02       1.356752452339e-51       3.956435230250e-45       7.373658585769e-13       1.999999991205e+00 
       2.679041862834e+11       1.052730869645e-20       1.729422365315e-06       1.549096675992e+17       1.416938464149e+04       5.288974703236e-08       3.796037462529e+15       3.796037462529e+15       9.984822565147e-07       1.418455554648e+34       4.751663227581e+25       2.560891888075e+26       9.791799986725e+33       2.064927888275e+31       2.399700511570e+34       1.887618351247e-08       1.097337483025e-02       1.404987593434e-51       4.068567728316e-45       7.477251114783e-13       1.999999991144e+00 
       2.660418930321e+11       1.067520685602e-20       1.741527739796e-06       1.527634932888e+17       1.416938464148e+04       5.325997526155e-08       3.769649913133e+15       3.769649913133e+15       1.005471632284e-06       1.379424229613e+34       4.653259160054e+25       2.507857368115e+26       9.522361211070e+33       2.008107728265e+31       2.333668488180e+34       1.900902668959e-08       1.097337592091e-02       1.454937012840e-51       4.183876946178e-45       7.582299015226e-13       1.999999991082e+00 
