#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:dU_nlde               22:dV_nlde            
       3.318992325026e+03       5.107088653711e-02      -1.596323431344e+00      -2.585128422738e-04      -4.485260639407e-02      -7.004660333998e-04      -7.822824617856e-04       3.627237021489e-05      -9.183858298149e+01       5.143399879563e-02       3.993997823365e-01       3.994053640494e-01      -1.606667859003e+00       3.112532716299e-04       5.208183921570e-03      -9.378169454758e+01       5.151619818399e-02      -1.911949510119e+01       1.325451609537e-02       3.872602001253e-02      -7.907510986397e-01       8.651918133258e-06 
       3.337144849039e+03       5.159290042906e-02      -1.591268568682e+00      -1.733141159351e-04      -3.995314356007e-02      -5.487910082308e-04      -8.237400338479e-04      -2.728778078674e-06      -9.277470315825e+01       5.169246566057e-02       3.993606825809e-01       3.993662572774e-01      -1.614135210821e+00       2.910402038004e-04       8.904221924823e-03      -9.471929929069e+01       5.177383421552e-02      -1.935973631326e+01       1.332322313384e-02       3.758056294348e-02      -7.913527607605e-01       8.858531281223e-06 
       3.355136321293e+03       5.211289328825e-02      -1.588196152870e+00      -9.725271593481e-05      -3.431246344938e-02      -3.921031052028e-04      -8.501885526109e-04      -4.409159892049e-05      -9.370714628925e+01       5.194860998440e-02       3.993222034142e-01       3.993278176414e-01      -1.620925615393e+00       2.606437972536e-04       1.220551078897e-02      -9.565319904718e+01       5.202916745331e-02      -1.959912952571e+01       1.339655729654e-02       3.648414873174e-02      -7.921890941831e-01       9.066252302173e-06 
       3.372972987554e+03       5.263097724518e-02      -1.586829530358e+00      -3.227654840621e-05      -2.813479312082e-02      -2.332632680106e-04      -8.614409095494e-04      -8.683599035520e-05      -9.463611420864e+01       5.220252168534e-02       3.992843352988e-01       3.992900213114e-01      -1.626826210859e+00       2.214730158446e-04       1.501425899805e-02      -9.658359676081e+01       5.228228696819e-02      -1.983781643427e+01       1.347427339522e-02       3.543397052451e-02      -7.932184869247e-01       9.274876499433e-06 
       3.390660728451e+03       5.314725791532e-02      -1.586860994538e+00       2.024792798103e-05      -2.163154735341e-02      -7.506649093508e-05      -8.576034728226e-04      -1.299270606296e-04      -9.556179702217e+01       5.245428544905e-02       3.992470685572e-01       3.992528450175e-01      -1.631664976460e+00       1.751546865205e-04       1.725409152276e-02      -9.751068357943e+01       5.253327665205e-02      -2.007592882945e+01       1.355614132835e-02       3.442742463357e-02      -7.943954968133e-01       9.484228548619e-06 
       3.408205619022e+03       5.366185051713e-02      -1.587966104517e+00       5.953387684817e-05      -1.501372600152e-02       7.981027478276e-05      -8.390652216498e-04      -1.723083808671e-04      -9.648440200752e+01       5.270398869271e-02       3.992103921035e-01       3.992162651252e-01      -1.635313608028e+00       1.234648090022e-04       1.887109497437e-02      -9.843466780234e+01       5.278222315475e-02      -2.031359664952e+01       1.364194762875e-02       3.346206390763e-02      -7.956726452016e-01       9.694174474479e-06 
       3.425616421372e+03       5.417495357289e-02      -1.589817468260e+00       8.535329153683e-05      -8.484238529133e-03       2.288714323842e-04      -8.064742982579e-04      -2.129378850832e-04      -9.740428573575e+01       5.295175703193e-02       3.991742882765e-01       3.991802527502e-01      -1.637688770543e+00       6.825384933699e-05       1.983403963243e-02      -9.935590719583e+01       5.302925124453e-02      -2.055098271818e+01       1.373150809784e-02       3.253545725311e-02      -7.970022730361e-01       9.904656177029e-06 
       3.442903492418e+03       5.468681828802e-02      -1.592096931182e+00       9.798797194443e-05      -2.232613594541e-03       3.698250016016e-04      -7.607096604815e-04      -2.508111591519e-04      -9.832189913902e+01       5.319773871806e-02       3.991387352961e-01       3.991447763904e-01      -1.638750661359e+00       1.138649437557e-05       2.013333237264e-02      -1.002748539689e+02       5.327450829699e-02      -2.078826947939e+01       1.382466429560e-02       3.164525664164e-02      -7.983379606248e-01       1.011568230993e-05 
       3.460072454012e+03       5.519756082187e-02      -1.594504842612e+00       9.817583339959e-05       3.567489681534e-03       5.005600017510e-04      -7.028754022661e-04      -2.849713393613e-04      -9.923745097316e+01       5.344201457029e-02       3.991037202888e-01       3.991098150399e-01      -1.638501069159e+00      -4.529269323054e-05       1.977984197542e-02      -1.011917177508e+02       5.351807448947e-02      -2.102557255084e+01       1.392124813197e-02       3.078950835026e-02      -7.996353031118e-01       1.032725213911e-05 
       3.477123816187e+03       5.570714766070e-02      -1.596768675672e+00       8.706839554577e-05       8.762796627633e-03       6.191825067330e-04      -6.342922466113e-04      -3.145350016771e-04      -1.001508816660e+02       5.368459264964e-02       3.990692396890e-01       3.990753586850e-01      -1.636982550352e+00      -1.000095520220e-04       1.880422762540e-02      -1.021064394291e+02       5.375995747495e-02      -2.126293367356e+01       1.402107329306e-02       2.996662198359e-02      -8.008530564411e-01       1.053934822437e-05 
       3.494066996047e+03       5.621581391571e-02      -1.598652461228e+00       6.615624930699e-05       1.322817967740e-02       7.241392856896e-04      -5.564131012145e-04      -3.387374189862e-04      -1.010626131253e+02       5.392560770113e-02       3.990352708772e-01       3.990413799899e-01      -1.634273907240e+00      -1.511534447284e-04       1.725426334253e-02      -1.030194420235e+02       5.400029124897e-02      -2.150051577178e+01       1.412401577638e-02       2.917467940845e-02      -8.019551499055e-01       1.075210917827e-05 
       3.510929778128e+03       5.672435528119e-02      -1.599961775015e+00       3.715407891503e-05       1.686880472349e-02       8.142448247233e-04      -4.707171173834e-04      -3.569424165299e-04      -1.019740718721e+02       5.416545564307e-02       3.990017543206e-01       3.990078162716e-01      -1.630480380769e+00      -1.973309728915e-04       1.518972362534e-02      -1.039321544903e+02       5.423947028940e-02      -2.173874207116e+01       1.423008355728e-02       2.841107211746e-02      -8.029116217788e-01       1.096595339712e-05 
       3.527752681115e+03       5.723396931110e-02      -1.600542804548e+00       1.913630025057e-06       1.961550079076e-02       8.885789600465e-04      -3.786813233939e-04      -3.686134339533e-04      -1.028874043171e+02       5.440471332896e-02       3.989686062970e-01       3.989745819603e-01      -1.625725842754e+00      -2.373459608642e-04       1.267859374544e-02      -1.048467265261e+02       5.447806958399e-02      -2.197822612986e+01       1.433939736581e-02       2.767286140763e-02      -8.036978907796e-01       1.118151605478e-05 
       3.544540281838e+03       5.774477947178e-02      -1.600281994743e+00      -3.751710028966e-05       2.141725118724e-02       9.462751399848e-04      -2.820418811379e-04      -3.732864638429e-04      -1.038028315823e+02       5.464344628768e-02       3.989358147224e-01       3.989416645888e-01      -1.620164019928e+00      -2.700974030167e-04       9.803018927888e-03      -1.057633798132e+02       5.471615426698e-02      -2.221907890666e+01       1.445187052979e-02       2.695888301772e-02      -8.042926745363e-01       1.139902261855e-05 
       3.561230181187e+03       5.825486028914e-02      -1.599119271684e+00      -7.883239548390e-05       2.225072149860e-02       9.866412104500e-04      -1.830083992498e-04      -3.706631032379e-04      -1.047169031135e+02       5.488076769921e-02       3.989034960091e-01       3.989091823060e-01      -1.613994855109e+00      -2.946357010547e-04       6.667060367720e-03      -1.066786595142e+02       5.495283967461e-02      -2.246043864934e+01       1.456695484628e-02       2.627075515959e-02      -8.046797168763e-01       1.161785049533e-05 
       3.577706021109e+03       5.876059312410e-02      -1.597065156263e+00      -1.195937340363e-04       2.213851864650e-02       1.009523672357e-03      -8.415715113573e-05      -3.607571776230e-04      -1.056231351547e+02       5.511502389605e-02       3.988718647693e-01       3.988773539841e-01      -1.607460991387e+00      -3.103676417185e-04       3.393960688085e-03      -1.075860738858e+02       5.518647619469e-02      -2.270062205866e+01       1.468367133086e-02       2.561195228613e-02      -8.048523732006e-01       1.183663936984e-05 
       3.593920263749e+03       5.926042452413e-02      -1.594186762738e+00      -1.577060173028e-04       2.114975570170e-02       1.015554109841e-03       1.242564199318e-05      -3.438589233736e-04      -1.065187456551e+02       5.534554014501e-02       3.988409971124e-01       3.988462608826e-01      -1.600785675958e+00      -3.172386710676e-04       9.477506016391e-05      -1.084828380399e+02       5.541639039832e-02      -2.293890270523e+01       1.480146919293e-02       2.498282950462e-02      -8.048159510539e-01       1.205488930607e-05 
       3.609873429722e+03       5.975426849937e-02      -1.590586556776e+00      -1.914673464855e-04       1.937814914042e-02       1.005777149264e-03       1.051119791166e-04      -3.204007488018e-04      -1.074035823472e+02       5.557232506172e-02       3.988108756910e-01       3.988158909579e-01      -1.594162394005e+00      -3.155441259905e-04      -3.135871449166e-03      -1.093688003424e+02       5.564259038502e-02      -2.317524212415e+01       1.492013632781e-02       2.438183285355e-02      -8.045829847970e-01       1.227272098530e-05 
       3.625505395108e+03       6.024015214953e-02      -1.586412963402e+00      -2.193880760823e-04       1.694354531740e-02       9.815815117783e-04       1.921429596766e-04      -2.910571662108e-04      -1.082741123778e+02       5.579452522004e-02       3.987815964820e-01       3.987863468511e-01      -1.587791137679e+00      -3.058608810623e-04      -6.201753263297e-03      -1.102404243242e+02       5.586422441746e-02      -2.340868870553e+01       1.503900592518e-02       2.380969263066e-02      -8.041726720702e-01       1.248939504603e-05 
       3.640762804678e+03       6.071628622336e-02      -1.581839120844e+00      -2.404189958657e-04       1.398306382379e-02       9.447129936464e-04       2.720944880709e-04      -2.566665959615e-04      -1.091271325651e+02       5.601138362673e-02       3.987532398025e-01       3.987577156914e-01      -1.581842435612e+00      -2.890567924204e-04      -9.022735437669e-03      -1.110945037676e+02       5.608053686798e-02      -2.363836066729e+01       1.515743745233e-02       2.326675058381e-02      -8.036100112459e-01       1.270419495043e-05 
       3.655597359353e+03       6.118101709041e-02      -1.577048448950e+00      -2.539661579601e-04       1.064127830090e-02       8.971575777344e-04       3.439031747836e-04      -2.181783620890e-04      -1.099596832439e+02       5.622221532552e-02       3.987258743929e-01       3.987300727917e-01      -1.576451466459e+00      -2.662087601318e-04      -1.153728029476e-02      -1.119280764049e+02       5.629084390522e-02      -2.386342461053e+01       1.527481182719e-02       2.275307557732e-02      -8.029237241957e-01       1.291639975490e-05 
       3.670007602284e+03       6.163414775093e-02      -1.572206795194e+00      -2.598788299096e-04       7.050316312437e-03       8.408495655875e-04       4.070499592641e-04      -1.764708292211e-04      -1.107714145532e+02       5.642700115733e-02       3.986994818941e-01       3.987034049917e-01      -1.571701852032e+00      -2.384300083899e-04      -1.370948441154e-02      -1.127407930312e+02       5.649512581873e-02      -2.408374080656e+01       1.539087764347e-02       2.226711554570e-02      -8.021417926909e-01       1.312589638665e-05 
       3.683949145542e+03       6.207412758315e-02      -1.567481579128e+00      -2.583253395305e-04       3.343880071902e-03       7.778773985189e-04       4.611148520933e-04      -1.325437544237e-04      -1.115595519123e+02       5.662511186483e-02       3.986741228096e-01       3.986777781077e-01      -1.567658404258e+00      -2.069419284499e-04      -1.551346354759e-02      -1.135298767857e+02       5.669275430571e-02      -2.429850330818e+01       1.550504355798e-02       2.180882156354e-02      -8.012940971383e-01       1.333189627513e-05 
