# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       2.206499115795e+09       1.551918150955e-16       2.099794273818e-04       1.050817208377e+13       1.419596732724e+04       6.433706326546e-06       3.132338936961e+13       1.212316694182e-04       6.526987248521e+25       2.652327634528e+19       1.406845257251e+20       1.501890640704e+25       3.694949733521e-08       3.013273444207e+25       1.104216805421e+26       1.102283659386e-08       1.999998940013e+00 
       2.191160988825e+09       1.573721043555e-16       2.114492817782e-04       1.036258813832e+13       1.419596732577e+04       6.478742270280e-06       3.110564981707e+13       1.220802907177e-04       6.347385596130e+25       2.597399535496e+19       1.377710343974e+20       1.460563450913e+25       3.694949733521e-08       2.930357870899e+25       1.073832329245e+26       1.117769634264e-08       1.999998932594e+00 
       2.175929482401e+09       1.595830244878e-16       2.129294261977e-04       1.021902116490e+13       1.419596732429e+04       6.524093465613e-06       3.088942384632e+13       1.229348523610e-04       6.172726002348e+25       2.543608964130e+19       1.349178797107e+20       1.420373452186e+25       3.694949733521e-08       2.849723866927e+25       1.044283935686e+26       1.133473171429e-08       1.999998925122e+00 
       2.160803855366e+09       1.618250058250e-16       2.144199315808e-04       1.007744321964e+13       1.419596732280e+04       6.569762119305e-06       3.067470093595e+13       1.237953959302e-04       6.002872477650e+25       2.490932362919e+19       1.321238121296e+20       1.381289352690e+25       3.694949733521e-08       2.771308650858e+25       1.015548618451e+26       1.149397327409e-08       1.999998917598e+00 
       2.145783371716e+09       1.640984847460e-16       2.159208706871e-04       9.937826745850e+12       1.419596732130e+04       6.615750453565e-06       3.046147063767e+13       1.246619632988e-04       5.837692774506e+25       2.439346662216e+19       1.293876079959e+20       1.343280721641e+25       3.694949733521e-08       2.695051168798e+25       9.876040043053e+25       1.165545201675e-08       1.999998910021e+00 
       2.130867300565e+09       1.664039037599e-16       2.174323162762e-04       9.800144568589e+12       1.419596731979e+04       6.662060706157e-06       3.024972257581e+13       1.255345966334e-04       5.677058284410e+25       2.388829270134e+19       1.267080689927e+20       1.306317965616e+25       3.694949733521e-08       2.620892046863e+25       9.604283356525e+25       1.181919937240e-08       1.999998902391e+00 
       2.116054916104e+09       1.687417115929e-16       2.189543429267e-04       9.664369889423e+12       1.419596731827e+04       6.708695130509e-06       3.003944644687e+13       1.264133383955e-04       5.520843937749e+25       2.339358062646e+19       1.240840216194e+20       1.270372305503e+25       3.694949733521e-08       2.548773544946e+25       9.340004535958e+25       1.198524721275e-08       1.999998894708e+00 
       2.101345497574e+09       1.711123632752e-16       2.204870215792e-04       9.530476281187e+12       1.419596731673e+04       6.755655995823e-06       2.983063201891e+13       1.272982313442e-04       5.368928106421e+25       2.290911373905e+19       1.215143166781e+20       1.235415754102e+25       3.694949733521e-08       2.478639511760e+25       9.082997814626e+25       1.215362785728e-08       1.999998886971e+00 
       2.086738329221e+09       1.735163202298e-16       2.220304304501e-04       9.398437682850e+12       1.419596731519e+04       6.802945587185e-06       2.962326913118e+13       1.281893185376e-04       5.221192509140e+25       2.243467986747e+19       1.189978287698e+20       1.201421094329e+25       3.694949733521e-08       2.410435341121e+25       8.833063087842e+25       1.232437407950e-08       1.999998879179e+00 
       2.072232700272e+09       1.759540503622e-16       2.235846422991e-04       9.268228394440e+12       1.419596731364e+04       6.850566205679e-06       2.941734769350e+13       1.290866433353e-04       5.077522119337e+25       2.197007123404e+19       1.165334558020e+20       1.168361858027e+25       3.694949733521e-08       2.344107929434e+25       8.590005757151e+25       1.249751911338e-08       1.999998871334e+00 
       2.057827904890e+09       1.784260281514e-16       2.251497353427e-04       9.139823072041e+12       1.419596731207e+04       6.898520168494e-06       2.921285768588e+13       1.299902494006e-04       4.937805075606e+25       2.151508436402e+19       1.141201185059e+20       1.136212305356e+25       3.694949733521e-08       2.279605634340e+25       8.353636578822e+25       1.267309665977e-08       1.999998863433e+00 
       2.043523242147e+09       1.809327347426e-16       2.267257823405e-04       9.013196722861e+12       1.419596731049e+04       6.946809809039e-06       2.900978915795e+13       1.309001807022e-04       4.801932594603e+25       2.106951999654e+19       1.117567599636e+20       1.104947404756e+25       3.694949733521e-08       2.216878234513e+25       8.123771516499e+25       1.285114089301e-08       1.999998855477e+00 
       2.029318015988e+09       1.834746580403e-16       2.283128615090e-04       8.888324700366e+12       1.419596730891e+04       6.995437477059e-06       2.880813222853e+13       1.318164815167e-04       4.669798886354e+25       2.063318299725e+19       1.094423451454e+20       1.074542813451e+25       3.694949733521e-08       2.155876890556e+25       7.900231597913e+25       1.303168646753e-08       1.999998847465e+00 
       2.015211535194e+09       1.860522928038e-16       2.299110510648e-04       8.765182699485e+12       1.419596730731e+04       7.044405538747e-06       2.860787708512e+13       1.327391964305e-04       4.541301071883e+25       2.020588227297e+19       1.071758604565e+20       1.044974858504e+25       3.694949733521e-08       2.096554106974e+25       7.682842775536e+25       1.321476852463e-08       1.999998839398e+00 
       2.001203113353e+09       1.886661407431e-16       2.315204274055e-04       8.643746751879e+12       1.419596730570e+04       7.093716376857e-06       2.840901398341e+13       1.336683703423e-04       4.416339103113e+25       1.978743068790e+19       1.049563132927e+20       1.016220518378e+25       3.694949733521e-08       2.038863695197e+25       7.471435791062e+25       1.340042269930e-08       1.999998831273e+00 
       1.987292068823e+09       1.913167106169e-16       2.331410705665e-04       8.523993221273e+12       1.419596730408e+04       7.143372390824e-06       2.821153324686e+13       1.346040484650e-04       4.294815684964e+25       1.937764498174e+19       1.027827316066e+20       9.882574050162e+24       3.694949733521e-08       1.982760737613e+25       7.265846043631e+25       1.358868512719e-08       1.999998823092e+00 
       1.973477724703e+09       1.940045183312e-16       2.347730569454e-04       8.405898798859e+12       1.419596730245e+04       7.193375996880e-06       2.801542526618e+13       1.355462763279e-04       4.176636199608e+25       1.897634568937e+19       1.006541634808e+20       9.610637464075e+24       3.694949733521e-08       1.928201552599e+25       7.065913461666e+25       1.377959245158e-08       1.999998814854e+00 
       1.959759408793e+09       1.967300870401e-16       2.364164683968e-04       8.289440498757e+12       1.419596730080e+04       7.243729628169e-06       2.782068049887e+13       1.364950997792e-04       4.061708632792e+25       1.858335706231e+19       9.856967671174e+19       9.346183696374e+24       3.694949733521e-08       1.875143660510e+25       6.871482378243e+25       1.397318183059e-08       1.999998806558e+00 
       1.946136453571e+09       1.994939472476e-16       2.380713831371e-04       8.174595653541e+12       1.419596729915e+04       7.294435734867e-06       2.762728946877e+13       1.374505649879e-04       3.949943502197e+25       1.819850699171e+19       9.652835840127e+19       9.089006844014e+24       3.694949733521e-08       1.823545750604e+25       6.682401409889e+25       1.416949094434e-08       1.999998798204e+00 
       1.932608196150e+09       2.022966369106e-16       2.397378812020e-04       8.061341909829e+12       1.419596729748e+04       7.345496784302e-06       2.743524276559e+13       1.384127184461e-04       3.841253787773e+25       1.782162693300e+19       9.452931455673e+19       8.838906669739e+24       3.694949733521e-08       1.773367648876e+25       6.498523338717e+25       1.436855800234e-08       1.999998789791e+00 
       1.919173978255e+09       2.051387015436e-16       2.414160462649e-04       7.949657223931e+12       1.419596729580e+04       7.396915261074e-06       2.724453104446e+13       1.393816069716e-04       3.735554863978e+25       1.745255183206e+19       9.257166969955e+19       8.595688446176e+24       3.694949733521e-08       1.724570286782e+25       6.319704997800e+25       1.457042175090e-08       1.999998781320e+00 
       1.905833146184e+09       2.080206943254e-16       2.431059583614e-04       7.839519857556e+12       1.419596729411e+04       7.448693667172e-06       2.705514502546e+13       1.403572777097e-04       3.632764433894e+25       1.709112005293e+19       9.065456648176e+19       8.359162804224e+24       3.694949733521e-08       1.677115670816e+25       6.145807159701e+25       1.477512148066e-08       1.999998772789e+00 
       1.892585050781e+09       2.109431762060e-16       2.448076993460e-04       7.730908373585e+12       1.419596729241e+04       7.500834522103e-06       2.686707549319e+13       1.413397781358e-04       3.532802465148e+25       1.673717330707e+19       8.877716531057e+19       8.129145585606e+24       3.694949733521e-08       1.630966852934e+25       5.976694428076e+25       1.498269703427e-08       1.999998764199e+00 
       1.879429047401e+09       2.139067160166e-16       2.465213510732e-04       7.623801631895e+12       1.419596729070e+04       7.553340363008e-06       2.668031329629e+13       1.423291560576e-04       3.435591127600e+25       1.639055658395e+19       8.693864398064e+19       7.905457699489e+24       3.694949733521e-08       1.586087901780e+25       5.812235132249e+25       1.519318881413e-08       1.999998755548e+00 
       1.866364495882e+09       2.169118905795e-16       2.482470008545e-04       7.518178785249e+12       1.419596728897e+04       7.606213744789e-06       2.649484934704e+13       1.433254596174e-04       3.341054732746e+25       1.605111808324e+19       8.513819731400e+19       7.687924983043e+24       3.694949733521e-08       1.542443874715e+25       5.652301224697e+25       1.540663779023e-08       1.999998746837e+00 
       1.853390760511e+09       2.199592848210e-16       2.499847287254e-04       7.414019275231e+12       1.419596728724e+04       7.659457240232e-06       2.631067462088e+13       1.443287372947e-04       3.249119674783e+25       1.571870914832e+19       8.337503680743e+19       7.476378065837e+24       3.694949733521e-08       1.500000790609e+25       5.496768181350e+25       1.562308550818e-08       1.999998738065e+00 
       1.840507209993e+09       2.230494918850e-16       2.517346201785e-04       7.311302828252e+12       1.419596728549e+04       7.713073440132e-06       2.612778015596e+13       1.453390379081e-04       3.159714373305e+25       1.539318420112e+19       8.164839028714e+19       7.270652237968e+24       3.694949733521e-08       1.458725603381e+25       5.345514904640e+25       1.584257409723e-08       1.999998729231e+00 
