#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       3.054747618998e+02       1.022500581675e-03      -3.169001074890e+00       3.958243835978e-03       2.811470794710e-02       2.604145732225e-02       1.032050814553e-03       5.256353267179e-03      -2.395474713192e+00       4.854014966285e-03       5.138456668151e-01       5.298220638330e-01      -2.720716773495e+00       4.200167811269e-04       1.170932739364e-01      -2.728195650536e+00       7.988317350368e-03      -2.711743070688e+00       4.647097654551e-04       1.167727324417e-01 
       3.065517904520e+02       1.027390988557e-03      -3.176767879231e+00       3.935255106454e-03       2.889723234718e-02       2.628293749291e-02       1.075469742677e-03       5.307981375305e-03      -2.402286498092e+00       4.871911832773e-03       5.134006468409e-01       5.292973042007e-01      -2.723395285021e+00       3.870137582057e-04       1.166762155540e-01      -2.738385193273e+00       8.009884288893e-03      -2.714361778892e+00       4.323787859877e-04       1.163638860577e-01 
       3.076287101562e+02       1.032289933958e-03      -3.184494716749e+00       3.911572511973e-03       2.968605432444e-02       2.651579762034e-02       1.119816716763e-03       5.358054749324e-03      -2.409112876677e+00       4.890298579987e-03       5.129568220688e-01       5.287740161902e-01      -2.726020407574e+00       3.539344767109e-04       1.162474270643e-01      -2.748592652000e+00       8.031406102488e-03      -2.716927424422e+00       3.999777945674e-04       1.159436273137e-01 
       3.087056625999e+02       1.037198061038e-03      -3.192181629676e+00       3.887193473895e-03       3.048065472300e-02       2.674011060243e-02       1.165075734695e-03       5.406592608547e-03      -2.415955286863e+00       4.909170474183e-03       5.125142132524e-01       5.282521254376e-01      -2.728592401475e+00       3.207776487354e-04       1.158068587368e-01      -2.758819336840e+00       8.052885840866e-03      -2.719440289943e+00       3.675055954047e-04       1.155119131820e-01 
       3.097828267155e+02       1.042116188371e-03      -3.199828905560e+00       3.862115035517e-03       3.128053861214e-02       2.695597342092e-02       1.211231839759e-03       5.453619089187e-03      -2.422815405637e+00       4.928522749315e-03       5.120728238624e-01       5.277315400653e-01      -2.731111590784e+00       2.875408040308e-04       1.153544400522e-01      -2.769066924394e+00       8.074327281740e-03      -2.721900705312e+00       3.349598341399e-04       1.150686797137e-01 
       3.108604159318e+02       1.047045298474e-03      -3.207437049713e+00       3.836333789562e-03       3.208523491345e-02       2.716350373518e-02       1.258271227928e-03       5.499162582682e-03      -2.429695133461e+00       4.948350680876e-03       5.116326413704e-01       5.272121523043e-01      -2.733578347415e+00       2.542203696585e-04       1.148900789178e-01      -2.779337433766e+00       8.095734866957e-03      -2.724309023363e+00       3.023370766677e-04       1.146138409442e-01 
       3.119386757086e+02       1.051986527954e-03      -3.215006760443e+00       3.809845806356e-03       3.289429586499e-02       2.736283674028e-02       1.306181344091e-03       5.543255127985e-03      -2.436596581153e+00       4.968649656528e-03       5.111936387069e-01       5.266938399139e-01      -2.735993076887e+00       2.208117403641e-04       1.144136609000e-01      -2.789633205923e+00       8.117113646973e-03      -2.726665664832e+00       2.696328861660e-04       1.141472906686e-01 
       3.130178819537e+02       1.056941161585e-03      -3.222538910526e+00       3.782646549151e-03       3.370729673814e-02       2.755412237553e-02       1.354950992239e-03       5.585931877241e-03      -2.443522062461e+00       4.989415253736e-03       5.107557749338e-01       5.261764671579e-01      -2.738356206658e+00       1.873093238884e-04       1.139250482177e-01      -2.799956891240e+00       8.138469243414e-03      -2.728971063701e+00       2.368418623658e-04       1.136688996374e-01 
       3.140983397760e+02       1.061910627865e-03      -3.230034530938e+00       3.754730787643e-03       3.452383543817e-02       2.773752276174e-02       1.404570439378e-03       5.627230608898e-03      -2.450474088928e+00       5.010643315726e-03       5.103189958908e-01       5.256598855993e-01      -2.740668175621e+00       1.537065777130e-04       1.134240786801e-01      -2.810311440140e+00       8.159807818793e-03      -2.731225634265e+00       2.039576771064e-04       1.131785136113e-01 
       3.151803824013e+02       1.066896495271e-03      -3.237494795538e+00       3.726092513479e-03       3.534353188260e-02       2.791320983304e-02       1.455031506968e-03       5.667191280902e-03      -2.457455365897e+00       5.032330022446e-03       5.098832351909e-01       5.251439348112e-01      -2.742929424224e+00       1.199960424472e-04       1.129105646281e-01      -2.820700095152e+00       8.181136049748e-03      -2.733429827469e+00       1.709731138218e-04       1.126759551195e-01 
       3.162643708556e+02       1.071900472013e-03      -3.244921010793e+00       3.696724840995e-03       3.616602763782e-02       2.808136325469e-02       1.506327679933e-03       5.705855645065e-03      -2.464468793590e+00       5.054471969156e-03       5.094484144671e-01       5.246284427160e-01      -2.745140386380e+00       8.616935285415e-05       1.123842915664e-01      -2.831126390263e+00       8.202461115675e-03      -2.735584083818e+00       1.378800749961e-04       1.121610205017e-01 
       3.173506939067e+02       1.076924406990e-03      -3.252314606932e+00       3.666619904503e-03       3.699098545004e-02       2.824216851984e-02       1.558454212755e-03       5.743266899589e-03      -2.471517470066e+00       5.077066243882e-03       5.090144435700e-01       5.241132257903e-01      -2.747301481940e+00       5.221724210553e-05       1.118450166818e-01      -2.841594152772e+00       8.223790692635e-03      -2.737688795355e+00       1.046695862008e-04       1.116334772389e-01 
       3.184397680648e+02       1.081970291022e-03      -3.259677129001e+00       3.635768757203e-03       3.781808852719e-02       2.839581518808e-02       1.611408224151e-03       5.779469371515e-03      -2.478604694742e+00       5.100110499553e-03       5.085812212014e-01       5.235980892473e-01      -2.749413109172e+00       1.812954552238e-05       1.112924673287e-01      -2.852107505719e+00       8.245132948416e-03      -2.739744367902e+00       7.133180452817e-05       1.110930653816e-01 
       3.195320382165e+02       1.087040261058e-03      -3.267010231693e+00       3.604161254896e-03       3.864704001880e-02       2.854249534059e-02       1.665188809552e-03       5.814508247128e-03      -2.485733976249e+00       5.123603033335e-03       5.081486348571e-01       5.230828269216e-01      -2.751475638313e+00      -1.610481433078e-05       1.107263391734e-01      -2.862670876475e+00       8.266496550044e-03      -2.741751178114e+00       3.785600223258e-05       1.105394942488e-01 
       3.206279784411e+02       1.092136605283e-03      -3.274315674721e+00       3.571785935666e-03       3.947756235203e-02       2.868240216591e-02       1.719797151525e-03       5.848429331404e-03      -2.492909041768e+00       5.147542864636e-03       5.077165607228e-01       5.225672210673e-01      -2.753489405162e+00      -5.049784705268e-05       1.101462941885e-01      -2.873289007225e+00       8.287890674770e-03      -2.743709532272e+00       4.230548713742e-06       1.099724391015e-01 
       3.217280928866e+02       1.097261768568e-03      -3.281595317822e+00       3.538629898702e-03       4.030939633047e-02       2.881572865364e-02       1.775236622852e-03       5.881278831584e-03      -2.500133847045e+00       5.171929809097e-03       5.072848640266e-01       5.220510421380e-01      -2.755454704377e+00      -8.506251450251e-05       1.095519585453e-01      -2.883966966161e+00       8.309325022059e-03      -2.745619730553e+00      -2.955710667156e-05       1.093915420059e-01 
       3.228329171365e+02       1.102418360292e-03      -3.288851118129e+00       3.504678668931e-03       4.114230031633e-02       2.894266644096e-02       1.831512904567e-03       5.913103176418e-03      -2.507412589931e+00       5.196764558265e-03       5.068533987744e-01       5.215340483505e-01      -2.757371783161e+00      -1.198127650191e-04       1.089429201606e-01      -2.894710163575e+00       8.330809834902e-03      -2.747482026961e+00      -6.352046835445e-05       1.087964080926e-01 
       3.239430196974e+02       1.107609162847e-03      -3.296085127351e+00       3.469916057299e-03       4.197604920657e-02       2.906340475005e-02       1.888634101768e-03       5.943948857213e-03      -2.514749725131e+00       5.222048757554e-03       5.064220074410e-01       5.210159851946e-01      -2.759240834581e+00      -1.547635701395e-04       1.083187260615e-01      -2.905524369380e+00       8.352355923260e-03      -2.749296584466e+00      -9.767402799179e-05       1.081866015183e-01 
       3.250590036387e+02       1.112837140952e-03      -3.303299488806e+00       3.434324015487e-03       4.281043321198e-02       2.917812941305e-02       1.946610859020e-03       5.973862290461e-03      -2.522149980337e+00       5.247785083036e-03       5.059905210920e-01       5.204965848923e-01      -2.761061990436e+00      -1.899309646136e-04       1.076788795411e-01      -2.916415732320e+00       8.373974690070e-03      -2.751063538355e+00      -1.320333033953e-04       1.075616455530e-01 
       3.261815085596e+02       1.118105452659e-03      -3.310496435296e+00       3.397882478832e-03       4.364525655454e-02       2.928702199350e-02       2.005456485017e-03       6.002889705246e-03      -2.529618374981e+00       5.273977321347e-03       5.055587589902e-01       5.199755657230e-01      -2.762835313873e+00      -2.253320951487e-04       1.070228369834e-01      -2.927390802641e+00       8.395678163204e-03      -2.752782960503e+00      -1.666148851551e-04       1.069210183875e-01 
       3.273112126420e+02       1.123417460913e-03      -3.317678286145e+00       3.360569204421e-03       4.448033587977e-02       2.939025896785e-02       2.065187074502e-03       6.031077047191e-03      -2.537160240081e+00       5.300630447552e-03       5.051265281321e-01       5.194526313213e-01      -2.764560791259e+00      -2.609852700763e-04       1.063500044715e-01      -2.938456555937e+00       8.417479028676e-03      -2.754454807856e+00      -2.014364808052e-04       1.062641481947e-01 
       3.284488350050e+02       1.128776746699e-03      -3.324847444574e+00       3.322359596914e-03       4.531549851781e-02       2.948801098009e-02       2.125821638790e-03       6.058469903285e-03      -2.544781240623e+00       5.327750705913e-03       5.046936231706e-01       5.189274698605e-01      -2.766238323515e+00      -2.969100164844e-04       1.056597340360e-01      -2.949620420271e+00       8.439390669124e-03      -2.756078981946e+00      -2.365169724448e-04       1.055904122113e-01 
       3.295951382138e+02       1.134187123124e-03      -3.332006394279e+00       3.283226526097e-03       4.615058045424e-02       2.958044214515e-02       2.187382237584e-03       6.085113442325e-03      -2.552487399585e+00       5.355345690354e-03       5.042598259556e-01       5.183997531928e-01      -2.767867716536e+00      -3.331271400105e-04       1.049513196039e-01      -2.960890305194e+00       8.461427204695e-03      -2.757655301584e+00      -2.718764734825e-04       1.048991321414e-01 
       3.307509308771e+02       1.139652650133e-03      -3.339157694637e+00       3.243140138134e-03       4.698542392716e-02       2.966770938896e-02       2.249894108240e-03       6.111052368500e-03      -2.560285123225e+00       5.383424423134e-03       5.038249049342e-01       5.178691359690e-01      -2.769448670535e+00      -3.696587847969e-04       1.042239926705e-01      -2.972274632074e+00       8.483603535024e-03      -2.759183440621e+00      -3.075363802296e-04       1.041895680428e-01 
